url|idiom|sentence
https://idioms.thefreedictionary.com/a+woman+of+few+words|a woman of few words|Mr Robins was a man of few words, but his opinions were always respected.
https://idioms.thefreedictionary.com/a+woman+of+her+word|a woman of her word|Bob, I'm a woman of my word. If I tell you I'll be at your house tomorrow morning at 10, then that's when I'll be there.
https://idioms.thefreedictionary.com/a+woman+of+her+word|a woman of her word|I've found Mary to be a woman of her word so far, so I'm confident she'll get us the best deal possible.
https://idioms.thefreedictionary.com/a+woman%2c+man%2c+person%2c+etc.+of+substance|a woman, man, person, etc. of substance|I think my parents were disappointed that I chose not to marry a woman of substance, but they seem to have gotten over it.
https://idioms.thefreedictionary.com/a+woman%2c+man%2c+person%2c+etc.+of+substance|a woman, man, person, etc. of substance|Despite being a humble shop owner, his interactions with every person of the community has made him a person of substance in the eyes of the people here.
https://idioms.thefreedictionary.com/a+woman%2c+man%2c+person%2c+etc.+of+substance|a woman, man, person, etc. of substance|In those days, a station master was a man of substance in the community.
https://idioms.thefreedictionary.com/a+woman%27s+place+is+in+the+home|a woman's place is in the home|I don't believe that a woman's place is in the home—I love my family, but I also love being a lawyer.
https://idioms.thefreedictionary.com/a+woman%27s+place+is+in+the+home|a woman's place is in the home|Some cultures still believe that a woman's place is in the home.
https://idioms.thefreedictionary.com/a+woman%27s+place+is+in+the+home|a woman's place is in the home|As soon as our child is old enough to go to school, I'm going to go back to my job at the newspaper. And don't give me any of that nonsense about a woman's place being in the home.
https://idioms.thefreedictionary.com/a+woman%27s+work+is+never+done|a woman's work is never done|Of course I come home from work to a messy house and starving kids because a woman's work is never done.
https://idioms.thefreedictionary.com/a+woman%27s+work+is+never+done|a woman's work is never done|"As soon as I finish washing the breakfast dishes, it's time to start fixing lunch," Elizabeth observed. "A woman's work is never done." After a difficult day at the office, Greta came home and began cooking dinner. "A woman's work is never done," she sighed.
https://idioms.thefreedictionary.com/a+wonder+lasts+but+nine+days|a wonder lasts but nine days|Yeah, your song's a big hit now, but keep in mind that a wonder lasts but nine days.
https://idioms.thefreedictionary.com/a+wooden+nickel|a wooden nickel|This whole accreditation scheme has as much value as a wooden nickel when it does nothing to get you more work in the field.
https://idioms.thefreedictionary.com/a+wooden+nickel|a wooden nickel|He looked at the card as though it were a wooden nickel. `That doesn't prove a thing,' he said.
https://idioms.thefreedictionary.com/a+wooden+nutmeg|a wooden nutmeg|Anyone selling you designer goods at such low prices is definitely peddling wooden nutmegs.
https://idioms.thefreedictionary.com/a+wooden+nutmeg|a wooden nutmeg|The major tax overhaul congress has been promising is nothing more than a wooden nutmeg—it will benefit no one but a few at the very top, and for everyone else it will remain a convoluted and expensive mess.
https://idioms.thefreedictionary.com/a+word+(once)+spoken+cannot+be+recalled|a word (once) spoken cannot be recalled|A: "I told her I was sorry for what I said. I was only joking, but I should have known better." B: "It's going to take more than that to win her back. A word spoken cannot be recalled."
https://idioms.thefreedictionary.com/a+word+(once)+spoken+cannot+be+recalled|a word (once) spoken cannot be recalled|Remember that a word once spoken cannot be recalled, so you must choose what you say very carefully when you stand before the council.
https://idioms.thefreedictionary.com/a+word+(once)+spoken+is+past+recalling|a word (once) spoken is past recalling|A: "I told her I was sorry for what I said. I was only joking, but I should have known better." B: "It's going to take more than that to win her back. A word spoken is past recalling."
https://idioms.thefreedictionary.com/a+word+(once)+spoken+is+past+recalling|a word (once) spoken is past recalling|Remember that a word once spoken is past recalling, so you must choose what you say very carefully when you stand before the council.
https://idioms.thefreedictionary.com/a+word+(once)+spoken+is+past+recalling|a word (once) spoken is past recalling|Hilary apologized for having called Mark's suit cheap, but Mark was still offended. A word once spoken is past recalling.
https://idioms.thefreedictionary.com/a+word+in+(one%27s)+ear|a word in (one's) ear|I'm confident that that intern will stop slacking off once I have a word in his ear.
https://idioms.thefreedictionary.com/a+word+in+(one%27s)+ear|a word in (one's) ear|I really don't think he should speak to Alice like that in meetings. Perhaps I should have a word in his ear.
https://idioms.thefreedictionary.com/a+word+in+(one%27s)+ear|a word in (one's) ear|I'll go and see Quennell. It won't be official, mind. Just a word in his ear over a drink.
https://idioms.thefreedictionary.com/a+word+in+someone%27s+ear|a word in someone's ear|I'm confident that that intern will stop slacking off once I have a word in his ear.
https://idioms.thefreedictionary.com/a+word+in+someone%27s+ear|a word in someone's ear|I really don't think he should speak to Alice like that in meetings. Perhaps I should have a word in his ear.
https://idioms.thefreedictionary.com/a+word+in+someone%27s+ear|a word in someone's ear|I'll go and see Quennell. It won't be official, mind. Just a word in his ear over a drink.
https://idioms.thefreedictionary.com/a+word+of+praise+is+equal+to+ointment+on+a+sore|a word of praise is equal to ointment on a sore|Your criticism is not going to help him to feel better while he's so down. A word of praise is equal to ointment on a sore, you know.
https://idioms.thefreedictionary.com/a+word+to+the+wise|a word to the wise|A word to the wise—don't use Amy's baby shower as an opportunity to announce your engagement.
https://idioms.thefreedictionary.com/a+word+to+the+wise|a word to the wise|Stay away from the boss today, he's in a bad mood. Just a word to the wise.
https://idioms.thefreedictionary.com/a+word+to+the+wise|a word to the wise|If I can give you a word to the wise, I would suggest going to the courthouse about an hour before your trial. Here is a word to the wise. Keep your eyes open and your mouth shut.
https://idioms.thefreedictionary.com/a+word+to+the+wise|a word to the wise|John's a pleasant man, but I wouldn't trust him with money. A word to the wise, eh? Donna hinted about Lisa's drinking problem to Lisa's fiancé, hoping that a word to the wise would be enough.
https://idioms.thefreedictionary.com/a+word+to+the+wise|a word to the wise|The band are now touring the UK. A word to the wise though — make sure you book tickets early.
https://idioms.thefreedictionary.com/a+word+to+the+wise+is+enough|a word to the wise is enough|I heard about a terrible traffic jam on the news, so I'm avoiding the highway. A word to the wise is enough!
https://idioms.thefreedictionary.com/a+word+to+the+wise+is+sufficient|a word to the wise is sufficient|I heard about a terrible traffic jam on the news, so I'm avoiding the highway. A word to the wise is sufficient!
https://idioms.thefreedictionary.com/a+word+with+(one)|a word with (one)|A: "Aunt Karen let me have ice cream for dinner!" B: "Is that so? Karen, may I have a word with you?"
https://idioms.thefreedictionary.com/a+word+with+(one)|a word with (one)|Stu, would you please come to my office? I'd like a word with you about this report.
https://idioms.thefreedictionary.com/a+word+with+(one)|a word with (one)|Can I have a word with you about your report?
https://idioms.thefreedictionary.com/a+working+over|a working over|She gave her teenage daughter a good working over for breaking curfew.
https://idioms.thefreedictionary.com/a+working+over|a working over|I got a good working over from the professor after I submitted my project late.
https://idioms.thefreedictionary.com/a+working+over|a working over|The boss gave me a good working over before firing me.
https://idioms.thefreedictionary.com/a+working+over|a working over|She got a working over about her performance on the project.
https://idioms.thefreedictionary.com/a+world+of|a world of|I know the old house seems run down, but a thorough cleaning and a fresh coat of paint will make a world of difference.
https://idioms.thefreedictionary.com/a+world+of|a world of|If you're feeling sad, getting out in the sunlight should do you a world of good.
https://idioms.thefreedictionary.com/a+world+of+(something)|a world of (something)|I know the old house seems run down, but a thorough cleaning and a fresh coat of paint will make a world of difference.
https://idioms.thefreedictionary.com/a+world+of+(something)|a world of (something)|If you're feeling sad, getting out in the sunlight should do you a world of good.
https://idioms.thefreedictionary.com/a+world+of+difference|a world of difference|There's a world of difference between high school classes and college classes.
https://idioms.thefreedictionary.com/a+world+of+difference|a world of difference|A fresh coat of paint has made a world of difference in that old house.
https://idioms.thefreedictionary.com/a+world+of+difference|a world of difference|There’s a world of difference between ‘speed’ and ‘haste’.
https://idioms.thefreedictionary.com/a+world+of+good|a world of good|If you're feeling sad, getting out in the sunlight should do you a world of good.
https://idioms.thefreedictionary.com/a+worm+will+turn|a worm will turn|Sweet little Janine is going to snap at you if you keep bugging her—even a worm will turn sometimes.
https://idioms.thefreedictionary.com/a+worm%27s+eye+view|a worm's eye view|Because he was stuck in the same menial position for so long, he only had a worm's eye view of how the business operated.
https://idioms.thefreedictionary.com/a+worm%27s+eye+view|a worm's eye view|If only gardeners would take a worm's eye view of their lawns, they would discover a mass of fascinating and useful information.
https://idioms.thefreedictionary.com/a+worm%27s+eye+view|a worm's eye view|Let me offer a worm's eye view of what Thatcherism was, and what its legacy may be.
https://idioms.thefreedictionary.com/a+worm%27s-eye+view|a worm's-eye view|Because he was stuck in the same menial position for so long, he only had a worm's eye view of how the business operated.
https://idioms.thefreedictionary.com/a+worm%27s-eye+view|a worm's-eye view|I’m afraid I can’t give you a general overview of the situation. I can only offer you a worm’s-eye view that is based on my own experience.
https://idioms.thefreedictionary.com/a+year+and+a+day|a year and a day|Once upon a time, murder charges would be dropped if the assault victim survived for more than a year and a day.
https://idioms.thefreedictionary.com/a+yellow+streak|a yellow streak|She likes to strut around like she's the boss of the place, but she has a yellow streak running down her spine if you ever confront her on an issue.
https://idioms.thefreedictionary.com/a+yellow+streak|a yellow streak|He knew what they were doing was wrong, but his yellow streak kept him from intervening.
https://idioms.thefreedictionary.com/a+yellow+streak|a yellow streak|He won’t fight? I always thought he had a yellow streak in him.
https://idioms.thefreedictionary.com/a+zero-sum+game|a zero-sum game|Poker is a zero-sum game because the amount of money won by one player is equivalent to the amount lost by the other players.
https://idioms.thefreedictionary.com/a+zero-sum+game|a zero-sum game|The idea that foreign investment is a zero-sum game — that one country's gain is another's loss — is mistaken.
https://idioms.thefreedictionary.com/a+zero-sum+game|a zero-sum game|According to Reed, employee benefits are a zero-sum gain. If costs for one benefit rise, it's often at the expense of another, such as paid vacation and health insurance.
https://idioms.thefreedictionary.com/a%2f(one%27s)+20|a/(one's) 20|A: "Did anyone get a 20 on Danny?" B: "Yeah, he told me he's at Main and Auburn."
https://idioms.thefreedictionary.com/a%2f(one%27s)+20|a/(one's) 20|Hey, what's your 20 right now?
https://idioms.thefreedictionary.com/a%2f(one%27s)+brush+with+(something)|a/(one's) brush with (something)|We had a brush with a mountain lion in our yard this morning.
https://idioms.thefreedictionary.com/a%2f(one%27s)+brush+with+(something)|a/(one's) brush with (something)|Tom's brush with the cops yesterday has left him really rattled.
https://idioms.thefreedictionary.com/a%2f(one%27s)+brush+with+(something)|a/(one's) brush with (something)|I had a brush with death when I was in that car accident.
https://idioms.thefreedictionary.com/a%2f(one%27s)+brush+with+(something)|a/(one's) brush with (something)|My one brush with fame came after my second novel became a surprise bestseller. It was over pretty quickly though, as the rest of my books have never sold as well.
https://idioms.thefreedictionary.com/a%2f(one%27s)+brush+with+(something)|a/(one's) brush with (something)|I'm just happy to have had a brush with true love, even if was over all too soon.
https://idioms.thefreedictionary.com/a%2f(one%27s)+brush+with+(something)|a/(one's) brush with (something)| My brush with the bear was so close I could smell its breath—which was vile, I might add.
https://idioms.thefreedictionary.com/a%2f(one%27s)+place+in+the+sun|a/(one's) place in the sun|Your place in the sun will be assured when you win this match.
https://idioms.thefreedictionary.com/a%2f(one%27s)+place+in+the+sun|a/(one's) place in the sun|After being a secondary player on the world stage, the emerging power began to look for its place in the sun.
https://idioms.thefreedictionary.com/a%2f(one%27s)+place+in+the+sun|a/(one's) place in the sun|I think I've earned my place in the sun.
https://idioms.thefreedictionary.com/a%2f(one%27s)+place+in+the+sun|a/(one's) place in the sun|They were looking forward to a period of stability and the chance of a place in the sun.
https://idioms.thefreedictionary.com/a%2f(one%27s)+place+in+the+sun|a/(one's) place in the sun|When he was offered a professorship at Caltech, he felt that he had finally found his place in the sun.
https://idioms.thefreedictionary.com/a%2f(one%27s)+place+of+business|a/(one's) place of business|This building has been our place of business ever since my great-grandfather established the company in 1875.
https://idioms.thefreedictionary.com/a%2f(one%27s)+place+of+business|a/(one's) place of business|It can be tricky working from home, but it helps having your place of business be confined to one specific room in the house.
https://idioms.thefreedictionary.com/a%2f(one%27s)+place+of+business|a/(one's) place of business|This is a place of business, so I'll thank you not to behave so rambunctiously!
https://idioms.thefreedictionary.com/a%2f(one%27s)+place+of+business|a/(one's) place of business|Our place of business opens at 9:00 
https://idioms.thefreedictionary.com/a%2f(one%27s)+place+of+business|a/(one's) place of business| each day.
https://idioms.thefreedictionary.com/a%2f(one%27s)+place+of+business|a/(one's) place of business|You will have to come to our place of business to make a purchase.
https://idioms.thefreedictionary.com/a%2f(one%27s)+point+of+view|a/(one's) point of view|In my point of view, we ought to be limiting our association with them until we know for sure they are completely legitimate.
https://idioms.thefreedictionary.com/a%2f(one%27s)+point+of+view|a/(one's) point of view|Well, that's just your point of view, and I happen to disagree with it.
https://idioms.thefreedictionary.com/a%2f(one%27s)+point+of+view|a/(one's) point of view|So what I told you was the truth—from a certain point of view.
https://idioms.thefreedictionary.com/a%2f(one%27s)+point+of+view|a/(one's) point of view|I think we need a new point of view on this project. We're all just too stuck in our normal way of thinking about how to tackle the problem.
https://idioms.thefreedictionary.com/a%2f(one%27s)+point+of+view|a/(one's) point of view|From my point of view, all this talk is a waste of time.
https://idioms.thefreedictionary.com/a%2f(one%27s)+point+of+view|a/(one's) point of view|lean understand her point of view. She has made some good observations about the problem.
https://idioms.thefreedictionary.com/a%2f(one%27s)+point+of+view|a/(one's) point of view|I don’t agree with her, but she has a right to her point of view.
https://idioms.thefreedictionary.com/a%2f(one%27s)+point+of+view|a/(one's) point of view|From the businessman’s point of view these new hourly flights to Paris are just what is needed.
https://idioms.thefreedictionary.com/a%2f(one%27s)+tribe|a/(one's) tribe|My new boyfriend is coming over to meet my tribe for the first time this Saturday.
https://idioms.thefreedictionary.com/a%2f(one%27s)+tribe|a/(one's) tribe|Sarah wants to invite her entire tribe to our wedding, but I just don't think we can afford to have so many people there.
https://idioms.thefreedictionary.com/a%2f(one%27s)+tribe|a/(one's) tribe|My interests made me something of an outsider during high school, but once I went to college I finally felt like I had found my tribe.
https://idioms.thefreedictionary.com/a%2f(one%27s)+tribe|a/(one's) tribe|The group has become a tribe for young people around the city looking to help shape the future of politics.
https://idioms.thefreedictionary.com/a%2f(one%27s)+tribe|a/(one's) tribe| When are you and your tribe going to come for a visit?
https://idioms.thefreedictionary.com/a%2fone+false+move|a/one false move|We didn't call the police because the robber said he'd hurt anyone who made a false move.
https://idioms.thefreedictionary.com/a%2fone+false+move|a/one false move|If we make one false move now, we're liable to lose the house we're bidding on.
https://idioms.thefreedictionary.com/a%2fone+false+move|a/one false move|The robber threatened to shoot us if we made one false move.
https://idioms.thefreedictionary.com/a%2fone+false+move|a/one false move|The whole family moved from Denver to Chicago.
https://idioms.thefreedictionary.com/a%2fone+false+move|a/one false move|We moved to the country.
https://idioms.thefreedictionary.com/a%2fone+false+move|a/one false move|She’s in a difficult financial situation, and if she makes a false move now she could lose everything.
https://idioms.thefreedictionary.com/a%2fone+false+move|a/one false move|‘One false move and you’re dead,’ he shouted at the bank clerk.
https://idioms.thefreedictionary.com/a%2fone+hell+of+a...|a/one hell of a...|That's a hell of a way to treat someone.
https://idioms.thefreedictionary.com/a%2fone+hell+of+a...|a/one hell of a...|He's a hell of a driver! Watch out! 
https://idioms.thefreedictionary.com/a%2fone+hell+of+a...|a/one hell of a...|He is one hell of a guy. We really like him.
https://idioms.thefreedictionary.com/a%2fone+hell+of+a...|a/one hell of a...|We had a helluva good time.
https://idioms.thefreedictionary.com/a%2fone+hell+of+a...|a/one hell of a...|We had a hell of a good time at the night club.
https://idioms.thefreedictionary.com/a%2fone+hell+of+a...|a/one hell of a...|I had one hell of a hangover the next morning.
https://idioms.thefreedictionary.com/a%2fone+hundred+per+cent|a/one hundred per cent|I'm one hundred percent certain this is the best course of action.
https://idioms.thefreedictionary.com/a%2fone+hundred+per+cent|a/one hundred per cent|I agree with their decision a hundred percent.
https://idioms.thefreedictionary.com/a%2fone+hundred+per+cent|a/one hundred per cent|I agree with you one hundred per cent.
https://idioms.thefreedictionary.com/a%2fone+hundred+percent|a/one hundred percent|I'm one hundred percent certain this is the best course of action.
https://idioms.thefreedictionary.com/a%2fone+hundred+percent|a/one hundred percent|I agree with their decision a hundred percent.
https://idioms.thefreedictionary.com/a%2fone+hundred+percent|a/one hundred percent|I agree with you one hundred per cent.
https://idioms.thefreedictionary.com/a%2fone+sick+puppy|a/one sick puppy|You'd have to be a sick puppy to enjoy a movie as graphic and brutal as that.
https://idioms.thefreedictionary.com/a%2fone+sick+puppy|a/one sick puppy|Whoever did this to these poor animals is one sick puppy, all right.
https://idioms.thefreedictionary.com/a%2fone+side+of+the+picture|a/one side of the picture|I know she said I cheated her out of the money, but that's just one side of the picture—I actually had a very good reason for what I did!
https://idioms.thefreedictionary.com/a%2fone+side+of+the+picture|a/one side of the picture|His new play presents a side of the picture not often dealt with when talking about the rebellion.
https://idioms.thefreedictionary.com/a%2fone+side+of+the+picture|a/one side of the picture|There are two sides to this story, and you’ve only heard Jim’s.
https://idioms.thefreedictionary.com/a%2fone+side+of+the+picture|a/one side of the picture|This programme on the dispute only shows one side of the picture.
https://idioms.thefreedictionary.com/a%2fone+side+of+the+story|a/one side of the story|I know she said I cheated her out of the money, but that's just one side of the story—I actually had a very good reason for what I did!
https://idioms.thefreedictionary.com/a%2fone+side+of+the+story|a/one side of the story|His new play presents a side of the story not often dealt with when talking about the rebellion.
https://idioms.thefreedictionary.com/a%2fone+side+of+the+story|a/one side of the story|There are two sides to this story, and you’ve only heard Jim’s.
https://idioms.thefreedictionary.com/a%2fone+side+of+the+story|a/one side of the story|This programme on the dispute only shows one side of the picture.
https://idioms.thefreedictionary.com/a%2fone+side+of+the+story%2fpicture|a/one side of the story/picture|I know she said I cheated her out of the money, but that's just one side of the picture—I actually had a very good reason for what I did!
https://idioms.thefreedictionary.com/a%2fone+side+of+the+story%2fpicture|a/one side of the story/picture|His new play presents a side of the picture not often dealt with when talking about the rebellion.
https://idioms.thefreedictionary.com/a%2fone+side+of+the+story%2fpicture|a/one side of the story/picture|I know she said I cheated her out of the money, but that's just one side of the story—I actually had a very good reason for what I did!
https://idioms.thefreedictionary.com/a%2fone+side+of+the+story%2fpicture|a/one side of the story/picture|His new play presents a side of the story not often dealt with when talking about the rebellion.
https://idioms.thefreedictionary.com/a%2fone+side+of+the+story%2fpicture|a/one side of the story/picture|There are two sides to this story, and you’ve only heard Jim’s.
https://idioms.thefreedictionary.com/a%2fone+side+of+the+story%2fpicture|a/one side of the story/picture|This programme on the dispute only shows one side of the picture.
https://idioms.thefreedictionary.com/a%2fone+smart+cookie|a/one smart cookie|Don't underestimate Cindy's intelligence—she's one smart cookie!
https://idioms.thefreedictionary.com/a%2fone+smart+cookie|a/one smart cookie|Anyone who made billions in the Russian oil industry is clearly a smart cookie.
https://idioms.thefreedictionary.com/a%2fone+smart+cookie|a/one smart cookie|Helen's a pretty smart cookie — I trust her.
https://idioms.thefreedictionary.com/a%2fone+smart+cookie|a/one smart cookie|Jed is one smart cookie. I’m sure he’ll do the right thing.
https://idioms.thefreedictionary.com/a%2fone+smart+cookie|a/one smart cookie| She’s really a smart cookie if you give her a chance.
https://idioms.thefreedictionary.com/a%2fone+step+ahead|a/one step ahead|I've been working extra hard so that I'm one step ahead of the new girl threatening to take my job.
https://idioms.thefreedictionary.com/a%2fone+step+ahead|a/one step ahead|That crook hasn't been arrested yet because he's always one step ahead of the cops.
https://idioms.thefreedictionary.com/a%2fone+step+ahead|a/one step ahead|One of the reasons why they’re so successful as a business is because they always seem to be one step ahead of the competition.
https://idioms.thefreedictionary.com/a%2fper+head|a/per head|The dinner is $40 a head—can you two afford that?
https://idioms.thefreedictionary.com/a%2fper+head|a/per head|The dinner is $40 per head—can you two afford that?
https://idioms.thefreedictionary.com/a%2fper+head|a/per head|The meal shouldn’t cost more than $30 a head.
https://idioms.thefreedictionary.com/a%2fs%2fl|a/s/l|Oh boy, I remember typing in "a/s/l" back in the day when I used to use chat rooms. How else were you supposed to learn more about people in the chat room with you?
https://idioms.thefreedictionary.com/a%2fsomebody%27s+blind+spot|a/somebody's blind spot|This car has a big blind spot on the right side, so remember to always turn your head to look before merging.
https://idioms.thefreedictionary.com/a%2fsomebody%27s+blind+spot|a/somebody's blind spot|Leslie always experiences blind spots when she starts to get a migraine.
https://idioms.thefreedictionary.com/a%2fsomebody%27s+blind+spot|a/somebody's blind spot|That security camera has a blind spot—and that's where we'll sneak in.
https://idioms.thefreedictionary.com/a%2fsomebody%27s+blind+spot|a/somebody's blind spot|Jen has a real blind spot when it comes to her relationships with men trying to take advantage of her wealth.
https://idioms.thefreedictionary.com/a%2fsomebody%27s+blind+spot|a/somebody's blind spot|The government have a blind spot when it comes to the environment.
https://idioms.thefreedictionary.com/a%2fsomebody%27s+blind+spot|a/somebody's blind spot|Patrick's never been great with money — it's a bit of a blind spot with him.
https://idioms.thefreedictionary.com/a%2fsomebody%27s+blind+spot|a/somebody's blind spot|I’m a real music lover but I have to say that modern jazz is a bit of a blind spot with me.
https://idioms.thefreedictionary.com/a%2fthat+sinking+feeling|a/that sinking feeling|As soon as I met him, I got a sinking feeling that he had bad intentions.
https://idioms.thefreedictionary.com/a%2fthat+sinking+feeling|a/that sinking feeling|When I heard about the plane crash, I had a sinking feeling that my friends were on that flight.
https://idioms.thefreedictionary.com/a%2fthat+sinking+feeling|a/that sinking feeling|I get a sinking feeling whenever I think of the night of the accident.
https://idioms.thefreedictionary.com/a%2fthat+sinking+feeling|a/that sinking feeling|I began to have a sinking feeling that I was not going to get rid of her.
https://idioms.thefreedictionary.com/a%2fthat+sinking+feeling|a/that sinking feeling|I've got a sinking feeling that eight months work has just been lost.
https://idioms.thefreedictionary.com/a%2fthat+sinking+feeling|a/that sinking feeling|Most people know that sinking feeling you get when a bill arrives in the post.
https://idioms.thefreedictionary.com/a%2fthe+black+sheep|a/the black sheep|Everyone likes me because I'm so quiet and obedient. The same cannot be said for my wild cousin Nathan, who's been the black sheep since we were kids.
https://idioms.thefreedictionary.com/a%2fthe+black+sheep|a/the black sheep|The studio is proving to be quite the black sheep of the movie industry, making big-budget films that fly in the face of Hollywood's conventions.
https://idioms.thefreedictionary.com/a%2fthe+black+sheep|a/the black sheep|`I was always the black sheep,' he says. `Everyone else stayed in New Jersey but I was the one to go.'
https://idioms.thefreedictionary.com/a%2fthe+black+sheep|a/the black sheep|My uncle was the black sheep of the family and we were never encouraged to talk about him.
https://idioms.thefreedictionary.com/a%2fthe+black+sheep|a/the black sheep|Debbie is the black sheep of the family, having left home at seventeen to live with her boyfriend.
https://idioms.thefreedictionary.com/a%2fthe+bright+spot|a/the bright spot|His granddaughter coming to visit him in the nursing home was always a bright spot in Jim's day.
https://idioms.thefreedictionary.com/a%2fthe+bright+spot|a/the bright spot|The win last week was the only bright spot in their last ten games.
https://idioms.thefreedictionary.com/a%2fthe+devil+of+a+job%2c+nuisance%2c+fellow%2c+etc.|a/the devil of a job, nuisance, fellow, etc.|I'm having a devil of a job getting this window open—I think it has been painted shut.
https://idioms.thefreedictionary.com/a%2fthe+devil+of+a+job%2c+nuisance%2c+fellow%2c+etc.|a/the devil of a job, nuisance, fellow, etc.|We had a devil of a job convincing Grandpa to go to the doctor for that bad cough.
https://idioms.thefreedictionary.com/a%2fthe+devil+of+a+job%2c+nuisance%2c+fellow%2c+etc.|a/the devil of a job, nuisance, fellow, etc.|We had a devil of a job fixing the car.
https://idioms.thefreedictionary.com/a%2fthe+devil+of+a+job%2c+nuisance%2c+fellow%2c+etc.|a/the devil of a job, nuisance, fellow, etc.|It was the devil's own job finding a hotel with vacancies.
https://idioms.thefreedictionary.com/a%2fthe+devil+of+a+job%2c+nuisance%2c+fellow%2c+etc.|a/the devil of a job, nuisance, fellow, etc.|We had a devil of a job finding you in that place.
https://idioms.thefreedictionary.com/a%2fthe+devil+of+a+job%2c+nuisance%2c+fellow%2c+etc.|a/the devil of a job, nuisance, fellow, etc.|Michael was having the devil's own job to make himself heard next to the roadworks.
https://idioms.thefreedictionary.com/a%2fthe+devil+of+a+job%2c+nuisance%2c+fellow%2c+etc.|a/the devil of a job, nuisance, fellow, etc.|We’re going to have a devil of a job getting the roots of that tree out of the ground.
https://idioms.thefreedictionary.com/a%2fthe+devil%27s+advocate|a/the devil's advocate|I'm all for universal health care, but let me be the devil's advocate for a moment. How do you propose the government fund such a massive undertaking?
https://idioms.thefreedictionary.com/a%2fthe+devil%27s+advocate|a/the devil's advocate|Tom always plays devil's advocate in any given conversation because he loves picking apart other people's arguments.
https://idioms.thefreedictionary.com/a%2fthe+devil%27s+advocate|a/the devil's advocate|Helen doesn’t really think that women shouldn’t go out to work. She just likes to play devil’s advocate.
https://idioms.thefreedictionary.com/a%2fthe+feel+of+(something)|a/the feel of (something)|Once I have a feel of the company's daily operations, I'll be more comfortable in this management role.
https://idioms.thefreedictionary.com/a%2fthe+feel+of+(something)|a/the feel of (something)|I haven't yet got the feel of this bat. I hope I don't strike out.
https://idioms.thefreedictionary.com/a%2fthe+feel+of+(something)|a/the feel of (something)|I can drive better now that I have the feel of this car's steering.
https://idioms.thefreedictionary.com/a%2fthe+feeling+(that)+(something+is%2fwill+be+the+case)|a/the feeling (that) (something is/will be the case)|I had a feeling you would call!
https://idioms.thefreedictionary.com/a%2fthe+feeling+(that)+(something+is%2fwill+be+the+case)|a/the feeling (that) (something is/will be the case)|The whole thing left me with the feeling that the situation wasn't over yet.
https://idioms.thefreedictionary.com/a%2fthe+feeling+(that)+(something+is%2fwill+be+the+case)|a/the feeling (that) (something is/will be the case)|I get the feeling that you aren't happy with my work.
https://idioms.thefreedictionary.com/a%2fthe+feeling+(that)+(something+is%2fwill+be+the+case)|a/the feeling (that) (something is/will be the case)|I had a feeling that you might be dropping by this afternoon.
https://idioms.thefreedictionary.com/a%2fthe+feeling+(that)+(something+is%2fwill+be+the+case)|a/the feeling (that) (something is/will be the case)|I didn't have any facts to support it. I just had a feeling.
https://idioms.thefreedictionary.com/a%2fthe+fish+rots+from+the+head+down|a/the fish rots from the head down|The board has to get rid of the CEO for the good of the company. I mean, a fish obviously rots from the head down.
https://idioms.thefreedictionary.com/a%2fthe+fish+rots+from+the+head+down|a/the fish rots from the head down|A: "I just found out that my boss got caught embezzling." B: "Huh. I guess a fish rots from the head down."
https://idioms.thefreedictionary.com/a%2fthe+fish+stinks+from+the+head+down|a/the fish stinks from the head down|The board has to get rid of the CEO for the good of the company. I mean, the fish obviously stinks from the head down.
https://idioms.thefreedictionary.com/a%2fthe+fish+stinks+from+the+head+down|a/the fish stinks from the head down|A: "I just found out that my boss got caught embezzling." B: "Huh. I guess the fish stinks from the head down."
https://idioms.thefreedictionary.com/a%2fthe+fly+in+the+ointment|a/the fly in the ointment|The only fly in the ointment in an otherwise perfect wedding day was the fact that the bride tripped when walking down the aisle.
https://idioms.thefreedictionary.com/a%2fthe+fly+in+the+ointment|a/the fly in the ointment|We enjoyed the play, but the fly in the ointment was not being able to find my hat afterward.
https://idioms.thefreedictionary.com/a%2fthe+fly+in+the+ointment|a/the fly in the ointment|It sounds like a good idea, but there must be a fly in the ointment somewhere.
https://idioms.thefreedictionary.com/a%2fthe+fly+in+the+ointment|a/the fly in the ointment|The only fly in the ointment is Bella's chronic lack of concentration.
https://idioms.thefreedictionary.com/a%2fthe+fly+in+the+ointment|a/the fly in the ointment|One potentially large fly in the ointment is how radio resources have been split up worldwide.
https://idioms.thefreedictionary.com/a%2fthe+fly+in+the+ointment|a/the fly in the ointment|We lead a very happy life here. The only fly in the ointment is that there’s too much traffic on our road.
https://idioms.thefreedictionary.com/a%2fthe+grand+old+age|a/the grand old age|My grandfather passed away this weekend. He lead a remarkable life and lived to a grand old age.
https://idioms.thefreedictionary.com/a%2fthe+grand+old+age|a/the grand old age|My grandfather passed away this weekend. He lead a remarkable life and lived to the grand old age of 98.
https://idioms.thefreedictionary.com/a%2fthe+grand+old+age|a/the grand old age|She finally learned to drive at the grand old age of 65.
https://idioms.thefreedictionary.com/a%2fthe+grand+old+man|a/the grand old man|His decades of hosting charity balls and galas have made him the grand old man of London.
https://idioms.thefreedictionary.com/a%2fthe+grand+old+man|a/the grand old man|At eighty, he is the grand old man of the British film industry.
